ViewYN,WaterfrontYN,BasementYN,PoolPrivateYN,Latitude,Longitude,LivingArea,AttachedGarageYN,ParkingTotal,YearBuilt,BathroomsTotalInteger,BedroomsTotal,FireplaceYN,Stories,LotSizeArea,MainLevelBedrooms,NewConstructionYN,GarageSpaces,AssociationFee,LotSizeSquareFeet,CloseYear,CloseMonth,PropertyAge,BathroomsPerBedroom,LivingAreaPerBedroom,LivingAreaPerBathroom,LivingAreaLotRatio,AmenityCount,LotSizePerBedroom,GarageSpacesPerBedroom,PoolAndWaterfront,WaterfrontAndView,PoolAndGarage,FireplaceAndBasement,NewConstructionAndGarage,PremiumAmenityCombo,DistrictType_Elementary,DistrictType_High,DistrictType_Unified,CountyOrParish_Alameda,CountyOrParish_Alpine,CountyOrParish_Amador,CountyOrParish_Butte,CountyOrParish_Calaveras,CountyOrParish_Clark,CountyOrParish_Colusa,CountyOrParish_Contra Costa,CountyOrParish_Del Norte,CountyOrParish_El Dorado,CountyOrParish_Foreign Country,CountyOrParish_Fresno,CountyOrParish_Glenn,CountyOrParish_Humboldt,CountyOrParish_Imperial,CountyOrParish_Inyo,CountyOrParish_Kern,CountyOrParish_Kings,CountyOrParish_Lake,CountyOrParish_Lassen,CountyOrParish_Los Angeles,CountyOrParish_Madera,CountyOrParish_Marin,CountyOrParish_Mariposa,CountyOrParish_Mendocino,CountyOrParish_Merced,CountyOrParish_Modoc,CountyOrParish_Mono,CountyOrParish_Monterey,CountyOrParish_Napa,CountyOrParish_Nevada,CountyOrParish_Orange,CountyOrParish_Other,CountyOrParish_Other County,CountyOrParish_Other State,CountyOrParish_Placer,CountyOrParish_Plumas,CountyOrParish_Riverside,CountyOrParish_Sacramento,CountyOrParish_San Benito,CountyOrParish_San Bernardino,CountyOrParish_San Diego,CountyOrParish_San Francisco,CountyOrParish_San Joaquin,CountyOrParish_San Luis Obispo,CountyOrParish_San Mateo,CountyOrParish_Santa Barbara,CountyOrParish_Santa Clara,CountyOrParish_Santa Cruz,CountyOrParish_Shasta,CountyOrParish_Sierra,CountyOrParish_Siskiyou,CountyOrParish_Solano,CountyOrParish_Sonoma,CountyOrParish_Stanislaus,CountyOrParish_Sutter,CountyOrParish_Tehama,CountyOrParish_Trinity,CountyOrParish_Tulare,CountyOrParish_Tuolumne,CountyOrParish_Ventura,CountyOrParish_Yolo,CountyOrParish_Yuba,AssociationFeeFrequency_Annually,AssociationFeeFrequency_Monthly,AssociationFeeFrequency_None,AssociationFeeFrequency_Quarterly,AssociationFeeFrequency_SemiAnnually,AgeBucket_New,AgeBucket_Modern,AgeBucket_Mature,AgeBucket_Historic,Flooring_Bamboo,Flooring_Brick,Flooring_Carpet,Flooring_Concrete,Flooring_Laminate,Flooring_SeeRemarks,Flooring_Stone,Flooring_Tile,Flooring_Unknown,Flooring_Vinyl,Flooring_Wood,Levels_MultiSplit,Levels_One,Levels_ThreeOrMore,Levels_Two,Levels_Unknown,ClosePrice
False,False,False,False,37.83529321,-122.22429376,-0.09198317517360648,True,1,1952,2,3,True,2,5000.0,3,False,1,-0.27870693228663335,-0.0175621690882123,2024,11,0.8337211003158799,-0.33263282628141316,0.3546859447990141,0.8715953764435347,-0.019069114153842902,2,-0.01651255456069674,-0.9165382299003093,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1260000.0
False,False,False,False,37.2399405,-121.8400576,-0.7369889366979363,True,2,1971,2,4,True,1,6534.0,3,False,2,-0.27870693228663335,-0.017455614729945616,2024,4,0.14153729405213888,-0.997519092321475,-1.3000319881407274,-0.6528894226047092,-0.01937374704586957,2,-0.016519694550177027,-0.3078484504236548,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1610000.0
True,False,False,False,32.774711,-116.989902,-0.012828239265148087,True,2,1959,2,3,True,2,14584.0,0,False,2,-0.27870693228663335,-0.016896447465247554,2023,12,0.5422752871521994,-0.33263282628141316,0.4858931529828241,1.0586797464759892,-0.01948246103084162,3,-0.015824819292565753,0.3008413290529996,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1050000.0
False,False,False,False,37.3090314,-121.93621627,0.20217368124296187,False,8,1950,3,4,True,1,7701.0,3,False,2,-0.27870693228663335,-0.0173745528420074,2025,6,0.9430132802522599,-0.00018969326138202025,-0.13246514234290294,-0.28630518402760247,-0.019234673838002477,1,-0.01645688775829142,-0.3078484504236548,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1605000.0
True,False,False,False,33.821367,-118.37269,-0.18825269181902884,False,2,1952,2,4,True,2,5000.0,2,False,2,-0.27870693228663335,-0.0175621690882123,2024,3,0.8337211003158799,-0.997519092321475,-0.6178431591039575,0.6440603318094684,-0.019099139284253722,2,-0.016602252921001807,-0.3078484504236548,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1580000.0
True,False,False,False,33.675816,-117.194721,0.8097412974051831,True,4,2022,4,4,False,1,7714.0,4,False,2,0.05551890612675801,-0.01737364983897124,2026,4,-1.6435683115754036,0.9971397057987109,0.6228628399044367,-0.4948789749421632,-0.019112653144551378,2,-0.01645618811108104,-0.3078484504236548,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,690000.0
True,False,False,False,34.103471,-118.376978,-1.0140312123775408,False,2,1961,2,2,True,1,5066.0,3,False,2,-0.27870693228663335,-0.017557584611259495,2024,6,0.5058445605067394,0.9971397057987109,-0.23220035126640728,-1.3076847177183,-0.01936130396660493,2,-0.01632605372995045,0.3008413290529996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1970300.0
False,False,False,False,34.972602,-120.570696,-0.5144993871174046,False,1,1922,2,2,True,1,4792.0,2,False,1,-0.27870693228663335,-0.017576617136790835,2025,4,1.9630736263251414,0.9971397057987109,1.0098354505276337,-0.1270306527837561,-0.019178750157302377,1,-0.016355546550818757,-0.3078484504236548,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,468000.0
True,False,False,True,33.898331,-117.517776,-0.04384841685089529,True,3,1987,3,4,True,2,8712.0,1,False,3,-0.27870693228663335,-0.017304326990503084,2024,1,-0.4413543322752219,-0.00018969326138202025,-0.43831978304164965,-0.6739574822930485,-0.01933398567745916,4,-0.01640247673293037,0.605186218791327,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,699000.0
True,False,False,False,33.110395000000004,-117.112395,-0.25885033735900526,False,2,1957,3,4,False,1,18221.0,4,False,0,-0.27870693228663335,-0.01664381500043925,2025,11,0.6879981937340396,-0.00018969326138202025,-0.7056101429566413,-1.0127318820815472,-0.019549131087361043,1,-0.015890711708045853,-2.1339177888536183,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,795000.0
True,False,False,False,33.916403,-118.352575,-0.9872896799760345,False,1,1940,2,3,False,1,5600.0,1,False,1,-0.27870693228663335,-0.017520492025004993,2024,10,1.2708898200614005,-0.33263282628141316,-1.1293739639827312,-1.2444805386532816,-0.01938720181518324,1,-0.01646949934775031,-0.9165382299003093,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,855000.0
False,False,False,False,36.99778937,-122.01536722,0.3925733919416861,True,3,1979,3,4,True,1,10367.0,3,False,3,-0.27870693228663335,-0.017189367757822923,2025,7,-0.11347779246608146,-0.00018969326138202025,0.10423975350221408,0.013703985934351735,-0.01932852255331098,2,-0.01631340626114744,0.605186218791327,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,2125000.0
True,False,False,False,33.884388,-117.452942,1.9082834484590583,True,3,2006,3,4,True,2,21780.0,4,False,3,-0.07491068935163861,-0.016396600553847895,2025,8,-1.0971074118935027,-0.00018969326138202025,1.988570300763623,2.401979232204514,-0.019420414000254307,3,-0.015699169829450417,0.605186218791327,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,950000.0
True,False,False,False,33.668789,-117.934065,1.4451201072649706,True,3,1972,4,5,True,2,6552.0,2,False,3,-0.27870693228663335,-0.017454364418049394,2024,4,0.10510656740667884,0.19927618655063675,0.5188722620668631,0.2559866723502554,-0.0188553133103536,3,-0.016589250246691986,0.057365417262337834,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2113404.0
True,False,False,False,33.901476,-117.9228,-0.050266384627256785,True,2,1983,3,3,True,2,2520.0,1,False,2,2.2779984538300493,-0.01773443428280251,2025,10,-0.25920069904792165,0.9971397057987109,0.4238356896526438,-0.6840701509434515,-0.018411616752220573,3,-0.01669051610754199,0.3008413290529996,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1015000.0
True,False,False,False,33.783355,-116.953401,-1.531747279670701,False,2,1926,1,1,False,1,5227.0,1,False,0,-0.27870693228663335,-0.017546401265965534,2025,4,1.8173507197433012,0.9971397057987109,0.017802572435176963,-1.0700370044338308,-0.0195265308647701,1,-0.015746100011562028,-2.1339177888536183,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,280000.0
False,False,False,False,32.90622584,-117.08602854,-0.6696002750461407,True,4,1973,2,3,False,1,7000.0,3,False,2,-0.27870693228663335,-0.017423245544187938,2026,3,0.14153729405213888,-0.33263282628141316,-0.602772060866628,-0.49361489136086284,-0.019381184874366787,1,-0.01636903718420864,0.3008413290529996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1180000.0
True,False,False,False,32.82138805,-117.26175928,0.013913293136358126,True,2,1960,2,4,True,1,10100.0,3,False,2,-0.27870693228663335,-0.017207914050950176,2024,11,0.5422752871521994,-0.997519092321475,-0.3665104326167265,1.1218839255410076,-0.019376876695195788,3,-0.01632777593846831,-0.3078484504236548,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2350000.0
True,False,False,False,33.042087,-116.575734,-0.24066609532598102,False,4,2014,2,3,True,1,204732.0,3,False,2,4.8161991410882345,-0.003688430440675283,2024,7,-1.4249839517026432,-0.33263282628141316,0.10822916185915425,0.5201801408420323,-0.019696441355022708,2,-0.0021800482403358332,0.3008413290529996,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,930000.0
False,False,False,False,34.410839,-117.350612,0.6845909257661339,True,2,2024,4,4,False,1,7768.0,1,True,2,-0.27870693228663335,-0.017369898903282582,2024,12,-1.7892912181572438,0.9971397057987109,0.46727591398376994,-0.6427767539543062,-0.019141936519000185,2,-0.016453281884207156,-0.3078484504236548,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,545990.0
True,False,False,False,33.218548,-117.320805,-1.0910468256938786,False,2,1977,1,2,False,1,1952.0,2,False,2,1.6165981270088177,-0.01777388856930543,2025,9,-0.04061633917516136,-0.997519092321475,-0.42369195239953567,1.013172737549176,-0.018864989754045408,1,-0.016661238562738417,1.5182208880063086,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,440000.0
False,False,False,False,34.166261,-118.131386,-0.9273886473966606,False,0,1905,2,3,True,1,9617.0,3,False,0,-0.27870693228663335,-0.01724146408683206,2025,11,2.5823959792979623,-0.33263282628141316,-1.0300820226544423,-1.1029031775476403,-0.019512732064727156,1,-0.016181244697073955,-2.1339177888536183,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,870000.0
True,False,False,False,33.889335,-117.364575,1.8612183514324072,True,3,2004,4,5,True,2,45738.0,1,False,3,-0.27870693228663335,-0.014732435419980055,2025,11,-1.0242459586025827,0.19927618655063675,0.9327068889601237,0.7477151854760986,-0.019574222388361682,3,-0.014902088672173141,0.057365417262337834,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1175000.0
True,False,False,True,33.79144,-116.414372,2.5083634355488575,True,3,2000,6,5,True,1,20038.0,3,False,3,1.2701445140193266,-0.016517602960693118,2025,6,-0.8785230520207425,1.7950032250467851,1.5763314372131385,-0.3225422466915462,-0.019348452855225462,4,-0.016008607644896415,0.057365417262337834,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1400000.0
False,False,False,False,34.021503,-118.394142,-0.8664179535212264,False,0,1926,2,3,True,2,1994.0,1,False,0,-0.27870693228663335,-0.01777097117488092,2024,8,1.7809199930978412,-0.33263282628141316,-0.9290170109452911,-0.9587976492793983,-0.018707135491469414,1,-0.01672826117755836,-2.1339177888536183,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1398000.0
True,False,False,False,33.742586,-117.457262,2.3789344187255677,True,2,2014,5,5,True,2,8712.0,1,False,2,0.06774668070285769,-0.017304326990503084,2025,6,-1.3885532250571833,0.9971397057987109,1.4476065275625352,0.28910566218032485,-0.018900312325374508,3,-0.016496250986727697,-0.6730623181096475,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1050000.0
False,False,False,False,32.768503,-117.021334,-1.3926913111828687,False,0,1935,1,2,True,1,6603.0,2,False,0,-0.27870693228663335,-0.017450821867676772,2025,4,1.4894741799341606,-0.997519092321475,-1.1737007235042884,-0.4127135421576393,-0.01953212837197133,1,-0.016160614074203793,-2.1339177888536183,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,535000.0
True,False,False,False,37.1784361,-121.9888713,2.806798937149667,True,10,1998,3,4,True,1,121097.0,3,False,4,-0.27870693228663335,-0.009497865742914075,2024,5,-0.8420923253752824,-0.00018969326138202025,3.105604640706872,3.8177528432609265,-0.019647153220649777,3,-0.010354026599199566,1.5182208880063086,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3525000.0
False,False,False,False,37.9704105,-121.7269856,7.696287574894748e-06,False,2,2011,3,4,True,1,8659.0,3,False,2,-0.27870693228663335,-0.017308008464419728,2024,7,-1.315691771766263,-0.00018969326138202025,-0.38379786883013395,-0.6048542465152952,-0.019323779934988485,1,-0.01640532914078807,-0.3078484504236548,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,738000.0
False,False,False,False,34.109345,-118.010128,-0.438553435097127,False,2,1946,2,4,True,1,8300.0,4,False,2,-0.27870693228663335,-0.017332945240572103,2024,5,1.0523054601886401,-0.997519092321475,-0.9290170109452911,0.052469215760896165,-0.019389430444699533,1,-0.01642465016759778,-0.3078484504236548,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1135000.0
True,False,False,False,39.515952,-121.540265,-0.7722877594679245,True,2,1955,2,3,True,1,0.17,3,False,2,-0.27870693228663335,-0.0173950996341686,2025,10,0.7608596470249597,-0.33263282628141316,-0.7729868174294088,-0.7363189389705335,-0.01942085550123864,3,-0.016339960563732152,0.3008413290529996,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,250000.0
True,False,False,False,33.985859999999995,-118.317911,-1.0300761318184444,True,2,1938,1,2,False,1,4800.0,2,False,2,-0.27870693228663335,-0.017576061442614737,2026,3,1.4166127266432407,-0.997519092321475,-0.27209443483580903,1.3013837940856599,-0.019347138521133088,2,-0.016354685446559828,1.5182208880063086,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,615000.0
False,False,False,False,33.213631,-117.2143615,-0.8321887920472985,False,4,1940,2,3,False,1,104979.0,3,False,0,-0.27870693228663335,-0.010617450584206415,2024,2,1.2708898200614005,-0.33263282628141316,-0.8722787587576973,-0.8778963000761747,-0.019691408867483412,0,-0.00933819266874471,-2.1339177888536183,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1173000.0
False,False,False,False,34.102115999999995,-117.36225,-1.037563760890866,True,2,1971,2,3,False,1,7020.0,1,False,2,-0.27870693228663335,-0.017421856308747694,2025,7,0.17796802069759893,-0.33263282628141316,-1.212708271883259,-1.3633043952955162,-0.019463864304610338,1,-0.01636760201044376,0.3008413290529996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,520000.0
False,False,False,False,33.856401,-117.948069,-0.5904453391376823,False,2,1935,2,3,True,1,6850.0,2,False,2,-0.27870693228663335,-0.017433664809989764,2024,12,1.4530434532887007,-0.33263282628141316,-0.4715648526828178,-0.30653052132840836,-0.019355943031444656,1,-0.016379800987445247,0.3008413290529996,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,950000.0
