Flooring,ViewYN,WaterfrontYN,BasementYN,PoolPrivateYN,OriginalListPrice,Latitude,Longitude,LivingArea,ListPrice,DaysOnMarket,MLSAreaMajor,AttachedGarageYN,ParkingTotal,LotSizeAcres,YearBuilt,BathroomsTotalInteger,BedroomsTotal,StateOrProvince,FireplaceYN,Stories,LotSizeArea,MainLevelBedrooms,NewConstructionYN,GarageSpaces,HighSchoolDistrict,AssociationFee,LotSizeSquareFeet,CountyOrParish_Alameda,CountyOrParish_Alpine,CountyOrParish_Amador,CountyOrParish_Butte,CountyOrParish_Calaveras,CountyOrParish_Clark,CountyOrParish_Colusa,CountyOrParish_Contra Costa,CountyOrParish_Del Norte,CountyOrParish_El Dorado,CountyOrParish_Foreign Country,CountyOrParish_Fresno,CountyOrParish_Glenn,CountyOrParish_Humboldt,CountyOrParish_Imperial,CountyOrParish_Inyo,CountyOrParish_Kern,CountyOrParish_Kings,CountyOrParish_Lake,CountyOrParish_Lassen,CountyOrParish_Los Angeles,CountyOrParish_Madera,CountyOrParish_Marin,CountyOrParish_Mariposa,CountyOrParish_Mendocino,CountyOrParish_Merced,CountyOrParish_Modoc,CountyOrParish_Mono,CountyOrParish_Monterey,CountyOrParish_Napa,CountyOrParish_Nevada,CountyOrParish_Orange,CountyOrParish_Other,CountyOrParish_Other County,CountyOrParish_Other State,CountyOrParish_Placer,CountyOrParish_Plumas,CountyOrParish_Riverside,CountyOrParish_Sacramento,CountyOrParish_San Benito,CountyOrParish_San Bernardino,CountyOrParish_San Diego,CountyOrParish_San Francisco,CountyOrParish_San Joaquin,CountyOrParish_San Luis Obispo,CountyOrParish_San Mateo,CountyOrParish_Santa Barbara,CountyOrParish_Santa Clara,CountyOrParish_Santa Cruz,CountyOrParish_Shasta,CountyOrParish_Sierra,CountyOrParish_Siskiyou,CountyOrParish_Solano,CountyOrParish_Sonoma,CountyOrParish_Stanislaus,CountyOrParish_Sutter,CountyOrParish_Tehama,CountyOrParish_Trinity,CountyOrParish_Tulare,CountyOrParish_Tuolumne,CountyOrParish_Ventura,CountyOrParish_Yolo,CountyOrParish_Yuba,Levels_MultiSplit,"Levels_MultiSplit,One",Levels_One,"Levels_One,MultiSplit","Levels_One,ThreeOrMore","Levels_One,Two","Levels_One,Two,MultiSplit","Levels_One,Two,ThreeOrMore","Levels_One,Two,ThreeOrMore,MultiSplit",Levels_ThreeOrMore,"Levels_ThreeOrMore,MultiSplit","Levels_ThreeOrMore,One",Levels_Two,"Levels_Two,MultiSplit","Levels_Two,One","Levels_Two,ThreeOrMore","Levels_Two,ThreeOrMore,MultiSplit",Levels_Unknown,AssociationFeeFrequency_Annually,AssociationFeeFrequency_Monthly,AssociationFeeFrequency_None,AssociationFeeFrequency_Quarterly,AssociationFeeFrequency_SemiAnnually,ClosePrice
"Carpet,Wood",False,False,False,False,1399000.0,37.88323001,-122.07591246,1800.0,1399000.0,25,Unknown,True,2,0.1997,1972,2,4,CA,True,2,8700.0,3,False,2,Acalanes,0.0,8700.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1380000.0
"Vinyl,Wood",True,False,False,True,489000.0,39.753423,-121.802753,1502.0,450000.0,84,Unknown,True,3,0.16,1960,2,3,CA,True,1,0.16,3,False,1,Chico Unified,0.0,6969.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,460000.0
"Tile,Wood",True,False,False,False,1700000.0,37.69443136,-121.76351647,3200.0,1700000.0,19,Unknown,True,2,0.256,1968,3,4,CA,True,2,11151.0,3,False,2,Unknown,0.0,11151.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1690000.0
"Carpet,Tile",False,False,False,False,515000.0,33.911594,-117.221775,1373.0,515000.0,7,259 - Moreno Valley,True,2,0.17,1987,2,3,CA,True,1,7405.0,3,False,2,Moreno Valley Unified,0.0,7405.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,515000.0
"Tile,Wood",False,False,False,False,2199000.0,34.156875,-118.460375,3499.0,2149000.0,36,SO - Sherman Oaks,True,4,0.155,1990,5,4,CA,True,2,6751.0,3,False,2,Unknown,0.0,6751.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2110000.0
"Carpet,Tile",True,False,False,False,649900.0,34.236709999999995,-116.927392,1646.0,529900.0,130,289 - Big Bear Area,True,1,0.1708,1983,2,3,CA,True,1,7442.0,3,False,1,Bear Valley Unified,0.0,7442.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,512000.0
Tile,True,False,False,True,775000.0,33.788181,-116.452719,2464.0,775000.0,29,336 - Cathedral City South,False,2,0.18,1981,3,4,CA,True,1,7841.0,3,False,2,Unknown,0.0,7841.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,775000.0
Laminate,True,False,False,False,929777.0,33.993632,-117.485527,2617.0,929777.0,104,251 - Jurupa Valley,True,23,2.07,1991,4,4,CA,True,2,90169.0,0,False,3,Jurupa Unified,0.0,90169.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,910000.0
SeeRemarks,True,False,False,False,1600000.0,33.029403,-117.267936,1490.0,1600000.0,5,92007 - Cardiff By The Sea,True,2,0.1309,1974,3,4,CA,True,2,5700.0,0,False,2,San Dieguito Union,60.0,5700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1776000.0
Unknown,False,False,False,False,1359000.0,34.177189,-118.366202,2037.0,1359000.0,23,NHO - North Hollywood,False,0,0.1435,1947,3,4,CA,True,1,6249.0,4,False,0,Los Angeles Unified,0.0,6249.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1330000.0
Wood,True,False,False,False,1749000.0,33.686174,-117.78186399999998,1721.0,1749000.0,26,EC - El Camino Real,True,2,0.1612,1970,2,3,CA,True,1,7020.0,3,False,2,Irvine Unified,0.0,7020.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1700000.0
"Carpet,Stone,Wood",True,False,False,False,4295000.0,33.888974,-118.411769,3308.0,4195000.0,70,142 - Manhattan Bch Sand,True,4,0.0481,2001,4,4,CA,True,1,2097.0,1,False,2,Manhattan Unified,0.0,2097.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4150000.0
"Tile,Wood",False,False,False,False,1599000.0,37.39710953,-121.96200395,1705.0,1529000.0,41,699 - Not Defined,True,2,0.05,2000,3,4,CA,True,1,2178.0,3,False,2,Other,96.0,2178.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1480000.0
"Stone,Tile",True,False,False,True,1199000.0,33.665497,-116.234903,2778.0,1099000.0,70,313 - La Quinta South of HWY 111,True,6,0.24,2005,4,3,CA,True,1,10454.0,3,False,2,Unknown,330.0,10454.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1030000.0
Wood,False,False,False,False,1349000.0,33.990846000000005,-118.399988,1280.0,1349000.0,16,C28 - Culver City,True,2,0.1158,1951,1,3,CA,True,1,5043.0,3,False,2,Unknown,0.0,5043.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1325000.0
Vinyl,True,False,False,False,650000.0,33.550156,-117.177867,2053.0,650000.0,59,SRCAR - Southwest Riverside County,True,4,0.14,2005,3,4,CA,True,2,6098.0,0,False,2,Murrieta,125.0,6098.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,625000.0
"Carpet,Tile,Vinyl",False,False,False,False,475000.0,34.673315,-118.174238,1949.0,460000.0,87,LAC - Lancaster,True,2,0.207,1978,3,3,CA,True,1,9017.0,3,False,2,Antelope Valley Union,0.0,9017.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,455000.0
"Carpet,Vinyl",False,False,False,False,579990.0,33.801595,-117.20113899999998,1975.0,585990.0,24,SRCAR - Southwest Riverside County,True,4,0.1377,2024,3,4,CA,False,2,6000.0,1,True,2,Perris Union High,0.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,600285.0
"Carpet,Tile",True,False,False,True,1390000.0,35.541898,-120.732609,2594.0,1390000.0,11,TTON - Templeton,True,2,0.3686,2004,3,3,CA,True,2,16057.0,0,False,2,Templeton Unified,97.0,16057.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1390000.0
Vinyl,True,False,False,False,949000.0,33.838031,-118.032092,1192.0,949000.0,3,82 - Buena Park,True,2,0.1607,1956,2,4,CA,True,1,7000.0,4,False,2,Anaheim Union High,0.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,949000.0
Unknown,True,False,False,True,550000.0,36.828841,-119.806507,1880.0,550000.0,5,Unknown,True,2,0.2755,1967,2,5,CA,True,1,12000.0,5,False,2,Fresno Unified,0.0,12000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,560000.0
Unknown,False,False,False,False,1498000.0,32.9655537,-117.1163745,1985.0,1498000.0,11,92129 - Rancho Penasquitos,True,4,0.1789,1976,3,4,CA,False,2,7793.0,3,False,2,Unknown,0.0,7793.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1550000.0
"Carpet,Wood",False,False,False,False,2299990.0,33.491621,-117.707838,2925.0,2299990.0,4,LNSLT - Salt Creek,True,3,0.1488,1990,3,4,CA,True,2,6480.0,1,False,3,Capistrano Unified,220.0,6480.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2350000.0
Vinyl,True,False,False,False,1149999.0,32.777349,-117.177925,1517.0,1099999.0,9,92111 - Linda Vista,True,6,0.16,1978,2,4,CA,True,1,0.16,4,False,2,San Diego Unified,0.0,6969.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1065000.0
"Stone,Tile,Wood",True,False,False,False,2268000.0,33.672531,-117.817178,2266.0,2268000.0,13,WB - Woodbridge,True,2,0.1068,1982,3,4,CA,True,2,4653.0,1,False,2,Irvine Unified,147.0,4653.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2268000.0
"Laminate,Wood",True,False,False,True,889800.0,34.267565999999995,-118.475198,1374.0,889800.0,7,GH - Granada Hills,False,2,0.1771,1957,2,4,CA,True,1,7715.0,4,False,2,Los Angeles Unified,0.0,7715.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,945000.0
"Carpet,Vinyl,Wood",False,False,True,False,1089000.0,37.91111932,-122.29496176,2228.0,1089000.0,15,Unknown,False,2,0.2028,1929,3,3,CA,True,2,8835.0,3,False,0,Unknown,0.0,8835.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1495000.0
"Carpet,Laminate",True,False,False,True,399000.0,39.525217,-122.205303,2540.0,399000.0,7,Unknown,True,2,0.43,1955,2,3,CA,True,1,18731.0,3,False,2,Willows Unified,0.0,18731.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,405000.0
Unknown,False,False,False,True,4250000.0,33.646692,-117.899925,3620.0,4250000.0,28,C5 - East Costa Mesa,True,2,0.1449,2018,5,4,CA,True,2,6314.0,1,False,2,Newport Mesa Unified,162.0,6314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4120000.0
"Laminate,Wood",False,False,False,False,849900.0,33.867132,-118.138613,1289.0,849900.0,13,"21 - Crest Gardens, Mayfair, Signature",False,4,0.1253,1944,2,3,CA,False,1,5456.0,3,False,2,Bellflower Unified,0.0,5456.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,855000.0
"Carpet,Tile,Wood",False,False,False,True,1325000.0,33.609341,-117.65269,2217.0,1325000.0,5,MC - Mission Viejo Central,True,2,0.1603,1973,3,4,CA,True,2,6984.0,1,False,2,Capistrano Unified,26.0,6984.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1380000.0
Unknown,False,False,False,False,889000.0,33.974763,-118.027838,1546.0,859000.0,60,670 - Whittier,False,2,0.1579,1927,2,3,CA,True,2,6879.0,1,False,2,Whittier Union High,0.0,6879.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,830000.0
"Tile,Wood",True,False,False,False,979900.0,32.834366,-116.778403,2175.0,979900.0,12,91901 - Alpine,True,9,0.4525,1999,3,4,CA,True,1,19713.0,4,False,3,Grossmont Union,195.0,19713.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,979900.0
"Carpet,Tile,Wood",True,False,False,False,1998000.0,37.28920175,-121.95552123,1456.0,1998000.0,12,699 - Not Defined,False,2,0.2073,1948,2,4,CA,False,1,9028.0,3,False,2,Other,0.0,9028.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2475000.0
SeeRemarks,False,False,False,False,598000.0,37.929674,-121.6927585,1005.0,575000.0,59,Unknown,False,0,0.1148,1937,2,3,CA,False,1,5000.0,3,False,0,Unknown,0.0,5000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,580000.0
"Carpet,Wood",False,False,False,False,4895000.0,34.035294,-118.50583600000002,2897.0,4895000.0,10,C14 - Santa Monica,True,2,0.2269999999999999,1950,4,4,CA,True,1,9887.0,3,False,2,Unknown,0.0,9887.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5200000.0
Carpet,False,False,False,False,549900.0,37.90094834,-121.59699568,1778.0,549900.0,6,Unknown,True,2,0.1848,1979,2,3,CA,True,1,8050.0,3,False,2,Unknown,0.0,8050.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,549900.0
"Tile,Wood",False,False,False,False,739000.0,37.76794820000001,-122.2431321,864.0,739000.0,6,Unknown,False,2,0.06,1925,2,1,CA,True,1,2552.0,3,False,1,Unknown,0.0,2552.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,825000.0
"Carpet,Tile",False,False,False,False,1215000.0,33.685564,-117.666411,1610.0,1167000.0,51,FH - Foothill Ranch,True,0,0.0884,1992,2,3,CA,True,2,3850.0,3,False,2,Unknown,104.0,3850.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1167000.0
"Tile,Wood",False,False,False,False,489000.0,33.963519,-118.259087,1075.0,489000.0,6,Unknown,False,0,0.1169999999999999,1927,1,2,CA,False,1,5097.0,3,False,0,Unknown,0.0,5097.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,494777.0
"Carpet,Laminate,Tile",True,False,False,False,735000.0,35.612404,-120.668145,1881.0,735000.0,13,PRIC - PR Inside City Limit,True,2,0.1377,1989,3,3,CA,True,2,6000.0,0,False,2,Paso Robles Joint Unified,0.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,725000.0
"Carpet,Tile,Vinyl",True,False,False,False,600000.0,34.228491,-117.221059,2604.0,600000.0,0,287 - Arrowhead Area,False,6,0.5224,1961,2,3,CA,True,2,22756.0,1,False,2,Rim of the World,0.0,22756.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,600000.0
"Carpet,Laminate,Wood",False,False,False,False,1150000.0,37.26340505,-121.91496629,1363.0,1150000.0,5,699 - Not Defined,False,2,0.14,1959,2,3,CA,True,1,6098.0,3,False,2,Other,0.0,6098.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1480000.0
"Carpet,Tile",True,False,False,True,675000.0,33.826428,-116.447924,2513.0,675000.0,48,335 - Cathedral City North,True,2,0.18,2002,3,4,CA,True,1,7841.0,3,False,2,Unknown,0.0,7841.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,638000.0
